604
658
672
756
802
844
1024
2320
2548
3182
3257
3271
3288
3905
4667
4777
4798
4820
4862
5693
5711
6445
7378
7595
10487
10517
10530
10578
11392
11811
11838
11882
11965
21210
21283
21587
23394
23430
23921
24424
33187
33275
34428
37283
42224
54648
54771
61572
61601
63059
64177
64207
66178
66332
66355
66438
69407
72679
72777
72972
81414
81456
81724
81880
82894
82963
87200
90762
98227
1.0439e+05
1.045e+05
1.0452e+05
1.0462e+05
1.1608e+05
1.1745e+05
1.1749e+05
1.2012e+05
1.202e+05
1.2024e+05
1.2626e+05
1.2627e+05
1.3011e+05
1.3047e+05
1.422e+05
1.4226e+05
1.4693e+05
1.4726e+05
1.4728e+05
1.4743e+05
1.4769e+05
1.4804e+05
1.5001e+05
1.5035e+05
1.5044e+05
1.5049e+05
1.5096e+05
1.51e+05
1.5202e+05
1.5203e+05
1.5384e+05
1.5411e+05
1.544e+05
1.5442e+05
1.5444e+05
1.5454e+05
1.546e+05
1.5462e+05
1.5465e+05
1.5953e+05
1.6052e+05
1.6056e+05
1.6094e+05
1.6096e+05
1.6993e+05
1.7002e+05
1.7014e+05
1.7586e+05
1.785e+05
1.7856e+05
1.7882e+05
1.8261e+05
1.8272e+05
1.8276e+05
1.8622e+05
1.8668e+05
1.867e+05
1.8965e+05
1.9072e+05
1.908e+05
1.9628e+05
1.9631e+05
2.0074e+05
2.0126e+05
2.0407e+05
2.0427e+05
2.0748e+05
2.1109e+05
2.1113e+05
2.1123e+05
2.1127e+05
2.1128e+05
2.1289e+05
2.2158e+05
2.265e+05
2.3504e+05
2.393e+05
2.3937e+05
2.3938e+05
2.4113e+05
2.427e+05
2.4478e+05
2.4486e+05
2.4493e+05
2.4512e+05
2.4708e+05
2.4709e+05
2.4718e+05
2.498e+05
2.5003e+05
2.5009e+05
2.501e+05
2.5208e+05
2.5873e+05
2.5912e+05
2.6081e+05
2.6088e+05
2.6128e+05
2.613e+05
2.6134e+05
2.6144e+05
2.616e+05
2.6497e+05
2.6786e+05
2.6797e+05
2.6803e+05
2.6805e+05
2.6962e+05
2.8738e+05
2.9162e+05
2.9724e+05
2.9726e+05
2.9728e+05
2.9753e+05
3.0076e+05
3.0344e+05
3.0491e+05
3.0498e+05
3.0677e+05
3.0995e+05
3.1037e+05
3.105e+05
3.1052e+05
3.1123e+05
3.1273e+05
3.2153e+05
3.355e+05
3.4319e+05
3.4634e+05
3.4784e+05
3.5464e+05
3.5472e+05
3.641e+05
3.6446e+05
3.6465e+05
3.649e+05
3.6926e+05
3.6943e+05
3.6956e+05
3.7197e+05
3.7379e+05
3.7475e+05
3.7572e+05
3.7599e+05
3.7607e+05
3.7612e+05
3.834e+05
3.9217e+05
4.0413e+05
4.0414e+05
4.0502e+05
